Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2/4/2014,1737.832397,1746.653882,1711.367945,1737.832397,83683500,0,0
2/5/2014,1746.653493,1755.474976,1733.42127,1755.474976,42715000,0,0
2/6/2014,1742.24295,1790.761108,1737.832209,1790.761108,63581000,0,0
2/7/2014,1808.404175,1817.225659,1795.171949,1808.404175,104825500,0,0
2/10/2014,1817.225831,1830.458058,1759.886181,1773.118408,61835500,0,0
2/11/2014,1781.939625,1817.225558,1777.528883,1790.761108,71441500,0,0
2/12/2014,1808.404103,1826.047069,1795.171877,1817.225586,112510500,0,0
2/13/2014,1826.047142,1834.868626,1799.582691,1808.404175,58160500,0,0
2/14/2014,1834.868628,1834.868628,1821.636402,1830.457886,77919000,0,0
2/17/2014,1848.100952,1861.333179,1839.279468,1848.100952,97666500,0,0
2/18/2014,1848.100755,1848.100755,1834.86853,1834.86853,47891500,0,0
2/19/2014,1834.868626,1843.69011,1790.761207,1808.404175,78352000,0,0
2/20/2014,1803.993339,1834.86853,1799.582597,1834.86853,82013000,0,0
2/21/2014,1852.51167,1856.922412,1839.279443,1843.690186,64951500,0,0
2/24/2014,1848.100755,1852.511497,1821.636305,1834.86853,37548000,0,0
2/25/2014,1834.868628,1843.690111,1821.636402,1830.457886,58889000,0,0
2/26/2014,1834.868404,1834.868404,1795.171732,1812.814697,76855000,0,0
2/27/2014,1812.814844,1821.636328,1795.171877,1817.225586,66554500,0,0
2/28/2014,1817.225511,1821.636252,1790.761062,1803.993286,120073000,0,0
3/3/2014,1799.582473,1821.63618,1790.76099,1812.814697,86498000,0,0
3/4/2014,1808.404273,1856.922436,1808.404273,1848.100952,96861000,0,0
3/5/2014,1856.92251,1865.743994,1848.101025,1861.333252,76239000,0,0
3/6/2014,1870.154639,1878.976123,1861.333154,1865.743896,96116500,0,0
3/7/2014,1870.154419,1883.386644,1861.332936,1870.154419,90006500,0,0
3/10/2014,1870.154811,1870.154811,1839.279613,1852.511841,67316500,0,0
3/11/2014,1848.100755,1861.33298,1826.047047,1834.86853,80642000,0,0
3/12/2014,1830.457616,1834.868357,1821.636134,1826.046875,71547000,0,0
3/13/2014,1843.690111,1843.690111,1821.636402,1830.457886,41286500,0,0
3/14/2014,1821.636364,1962.780102,1808.404139,1953.958618,198642500,0,0
3/17/2014,1953.958863,1953.958863,1896.619213,1931.905151,137724000,0,0
3/18/2014,1940.726612,1940.726612,1887.797705,1905.440674,112634000,0,0
3/19/2014,1905.440822,1923.083793,1865.744138,1887.797852,66348000,0,0
3/20/2014,1870.154489,1870.154489,1826.047072,1839.279297,120952000,0,0
3/21/2014,1839.27932,1852.511545,1799.582644,1821.636353,127408500,0,0
3/24/2014,1821.63618,1826.046921,1808.403956,1812.814697,70342000,0,0
3/25/2014,1821.636328,1821.636328,1808.404103,1817.225586,32775000,0,0
3/26/2014,1830.457886,1839.27937,1826.047144,1830.457886,73571500,0,0
3/27/2014,1843.68984,1870.154287,1826.046875,1826.046875,104411000,0,0
3/28/2014,1852.511453,1878.975902,1843.68997,1870.154419,126387500,0,0
4/1/2014,1887.797728,1958.369605,1887.797728,1931.905151,207948500,0,0
4/2/2014,1931.905103,1936.315845,1914.262134,1923.083618,110242500,0,0
4/3/2014,1931.905151,1931.905151,1923.083667,1931.905151,51530500,0,0
4/4/2014,1945.137032,1945.137032,1901.029616,1914.261841,63947000,0,0
4/7/2014,1923.083618,1958.369556,1914.262134,1923.083618,130536000,0,0
4/8/2014,1918.672924,1936.315894,1914.262182,1931.905151,121323000,0,0
4/9/2014,1931.905151,1931.905151,1931.905151,1931.905151,0,0,0
4/10/2014,1839.279516,1923.083618,1839.279516,1923.083618,208691000,0,0
4/11/2014,1905.44072,1962.780371,1892.208493,1958.369629,150497500,0,0
4/14/2014,1949.548167,1984.834106,1940.726682,1984.834106,75612000,0,0
4/15/2014,1945.137402,1980.423341,1940.726659,1958.369629,44675500,0,0
4/16/2014,1949.547852,1971.60156,1945.13711,1949.547852,91011500,0,0
4/17/2014,1958.369483,1976.012451,1958.369483,1976.012451,64706500,0,0
4/21/2014,1976.012549,1980.423291,1967.191064,1971.601807,25826500,0,0
4/22/2014,1931.904885,1953.958593,1923.083401,1949.547852,113037000,0,0
4/23/2014,1923.083401,1953.958593,1923.083401,1949.547852,65790500,0,0
4/24/2014,1949.548047,1949.548047,1931.905078,1940.726563,41550000,0,0
4/25/2014,1940.726563,1949.548047,1940.726563,1940.726563,43241000,0,0
4/28/2014,1945.137025,1980.422958,1870.154419,1870.154419,56595500,0,0
4/29/2014,1923.083594,1949.548047,1923.083594,1940.726563,85302500,0,0
4/30/2014,1954.049561,1958.490582,1945.167517,1954.049561,91065500,15,0
5/2/2014,1971.813629,2020.664867,1949.608521,1949.608521,56020500,0,0
5/5/2014,1949.608521,1954.049542,1949.608521,1949.608521,15491000,0,0
5/6/2014,1954.049561,1976.254669,1949.608539,1954.049561,16333000,0,0
5/7/2014,1954.049561,1971.813647,1945.167517,1954.049561,35320000,0,0
5/8/2014,1985.136626,1989.577648,1945.167432,1962.931519,30284000,0,0
5/9/2014,1945.167183,1989.577393,1945.167183,1989.577393,33977000,0,0
5/12/2014,1989.577393,1989.577393,1962.931267,1989.577393,59734500,0,0
5/13/2014,1989.577393,2002.900455,1971.813309,1989.577393,40691000,0,0
5/14/2014,2007.342077,2042.870255,1989.577987,2016.224121,104184500,0,0
5/16/2014,1976.25492,2038.429233,1976.25492,2016.224121,109104000,0,0
5/19/2014,2016.224121,2047.311277,1998.460032,2016.224121,119587500,0,0
5/20/2014,1980.695557,2020.664749,1958.49045,1980.695557,101861000,0,0
5/21/2014,1985.136719,2002.900806,1962.93161,1985.136719,64016000,0,0
5/22/2014,2029.546631,2029.546631,1971.813357,2029.546631,79345000,0,0
5/23/2014,2020.664551,2029.546593,1998.459446,2020.664551,45565000,0,0
5/26/2014,2007.341919,2025.106007,1998.459875,2007.341919,23381500,0,0
5/28/2014,2002.901245,2025.106359,1998.460222,2002.901245,40749000,0,0
5/30/2014,1914.080322,2011.782798,1914.080322,1914.080322,167224000,0,0
6/2/2014,1980.695557,1980.695557,1949.608407,1980.695557,64835500,0,0
6/3/2014,1998.459595,2025.105723,1958.490403,1998.459595,81122000,0,0
6/4/2014,1962.931519,1989.577648,1958.490497,1962.931519,35102000,0,0
6/5/2014,1967.37254,1967.37254,1954.049475,1962.931519,25373000,0,0
6/6/2014,1962.931519,1971.813562,1954.049475,1962.931519,32177500,0,0
6/9/2014,1967.372314,1971.813335,1949.60823,1967.372314,99228000,0,0
6/10/2014,1998.459595,1998.459595,1958.490403,1998.459595,45216000,0,0
6/11/2014,1998.459595,1998.459595,1967.372445,1998.459595,41013000,0,0
6/12/2014,1989.577393,1998.459435,1958.490246,1989.577393,34239500,0,0
6/13/2014,1967.372314,1994.018441,1962.931293,1967.372314,40222500,0,0
6/16/2014,1958.490234,1976.254318,1945.167172,1958.490234,51139500,0,0
6/17/2014,1967.372314,1967.372314,1936.285167,1967.372314,73381000,0,0
6/18/2014,1958.490234,1962.931255,1954.049213,1958.490234,75782500,0,0
6/19/2014,1962.931519,1967.37254,1949.608454,1962.931519,41139000,0,0
6/20/2014,1936.285522,1980.695741,1922.962457,1936.285522,66914500,0,0
6/23/2014,1954.049561,1962.931604,1945.167517,1954.049561,33760000,0,0
6/24/2014,1945.167847,1962.931937,1945.167847,1945.167847,28983500,0,0
6/25/2014,1900.757568,1954.049837,1900.757568,1900.757568,21102000,0,0
6/26/2014,1954.049561,1954.049561,1931.844452,1954.049561,62898500,0,0
6/27/2014,1922.962402,1945.167511,1922.962402,1922.962402,93469500,0,0
6/30/2014,1954.049561,1954.049561,1909.639343,1954.049561,50699500,0,0
7/1/2014,1954.049561,1954.049561,1931.844452,1954.049561,53438500,0,0
7/2/2014,1967.372314,1967.372314,1945.167209,1967.372314,31442000,0,0
7/3/2014,1949.608521,1967.372607,1949.608521,1949.608521,25151000,0,0
7/4/2014,1971.813843,1989.577931,1949.608732,1971.813843,55804000,0,0
7/7/2014,2002.901245,2007.342268,1985.137154,2002.901245,71875000,0,0
7/8/2014,2007.341919,2033.988051,1994.018853,2007.341919,68302000,0,0
7/9/2014,2007.341919,2007.341919,2007.341919,2007.341919,0,0,0
7/10/2014,2038.428467,2073.956632,2029.546426,2038.428467,307891500,0,0
7/11/2014,2007.341919,2042.870095,1976.254765,2007.341919,81939000,0,0
7/14/2014,2007.341919,2029.547029,1994.018853,2007.341919,53238500,0,0
7/15/2014,2025.105957,2038.429023,2007.34187,2025.105957,71305500,0,0
7/16/2014,2069.515625,2096.161749,2042.869501,2069.515625,169153000,0,0
7/17/2014,2069.515625,2096.161749,2029.546439,2069.515625,73349500,0,0
7/18/2014,2069.515625,2087.279708,2042.869501,2069.515625,106019500,0,0
7/21/2014,2069.515625,2082.838687,2065.074604,2069.515625,61900500,0,0
7/22/2014,2073.957031,2087.280096,2056.192945,2073.957031,94294000,0,0
7/23/2014,2065.074463,2082.838544,2051.751402,2065.074463,36247000,0,0
7/24/2014,2069.515625,2082.838687,2056.192563,2069.515625,71035000,0,0
7/25/2014,2060.633545,2069.515586,2042.869463,2060.633545,70788500,0,0
8/4/2014,2082.839111,2082.839111,1945.167443,2082.839111,120248500,0,0
8/5/2014,2087.280273,2087.280273,2078.39823,2087.280273,39322000,0,0
8/6/2014,2087.280273,2087.280273,2056.19312,2087.280273,38810000,0,0
8/7/2014,2060.633545,2082.838648,2051.751504,2060.633545,40512500,0,0
8/8/2014,2065.074463,2073.956504,2060.633443,2065.074463,27918500,0,0
8/11/2014,2078.398193,2100.603302,2069.51615,2078.398193,27767500,0,0
8/12/2014,2078.398193,2096.16228,2073.957172,2078.398193,26468500,0,0
8/13/2014,2087.280273,2091.721295,2065.075164,2087.280273,51492000,0,0
8/14/2014,2087.280273,2096.162317,2078.39823,2087.280273,35854500,0,0
8/15/2014,2096.162842,2096.162842,2082.839773,2096.162842,29399500,0,0
8/18/2014,2091.720947,2096.161968,2082.838905,2091.720947,31281500,0,0
8/19/2014,2073.957031,2105.044182,2073.957031,2073.957031,39867000,0,0
8/20/2014,2091.720947,2091.720947,2073.956863,2091.720947,34300500,0,0
8/21/2014,2096.162842,2096.162842,2078.39875,2096.162842,30454000,0,0
8/22/2014,2096.162842,2105.044888,2078.39875,2096.162842,34615000,0,0
8/25/2014,2091.720947,2100.60299,2087.279926,2091.720947,33482500,0,0
8/26/2014,2096.162842,2100.603865,2078.39875,2096.162842,58021500,0,0
8/27/2014,2105.044189,2105.044189,2073.957039,2105.044189,56590500,0,0
8/28/2014,2105.044189,2105.044189,2082.839082,2105.044189,64730500,0,0
8/29/2014,1989.577393,2105.043938,1989.577393,1989.577393,84465500,0,0
9/1/2014,2078.398193,2082.839215,2065.075128,2078.398193,53283000,0,0
9/2/2014,2078.398193,2096.16228,2078.398193,2078.398193,44688000,0,0
9/3/2014,2078.398193,2096.16228,2078.398193,2078.398193,29420500,0,0
9/4/2014,2096.162842,2096.162842,2082.839773,2096.162842,37696000,0,0
9/5/2014,2149.454102,2149.454102,2087.279809,2149.454102,66048000,0,0
9/8/2014,2180.541748,2198.305836,2140.572551,2180.541748,108762500,0,0
9/9/2014,2224.951904,2233.833948,2184.982708,2224.951904,97355000,0,0
9/10/2014,2193.864502,2229.392672,2158.336332,2193.864502,75900500,0,0
9/11/2014,2167.218262,2207.187451,2167.218262,2167.218262,47693500,0,0
9/12/2014,2140.572266,2171.659415,2136.131244,2140.572266,108570500,0,0
9/15/2014,2136.131348,2149.454412,2113.92624,2136.131348,42618500,0,0
9/16/2014,2122.808594,2145.013705,2122.808594,2122.808594,58327500,0,0
9/17/2014,2176.101074,2184.983119,2136.131871,2176.101074,60281000,0,0
9/18/2014,2229.392578,2233.833599,2176.100325,2229.392578,67597000,0,0
9/19/2014,2238.274902,2260.480011,2220.510816,2238.274902,117897500,0,0
9/22/2014,2273.802979,2273.802979,2229.392764,2273.802979,55171500,0,0
9/23/2014,2247.156982,2269.362091,2242.715961,2247.156982,37956500,0,0
9/24/2014,2216.069824,2256.039019,2216.069824,2216.069824,40181500,0,0
9/25/2014,2287.125977,2296.008019,2220.510657,2287.125977,91340000,0,0
9/26/2014,2273.802979,2282.685021,2242.715828,2273.802979,78450000,0,0
9/29/2014,2322.654785,2322.654785,2273.803537,2322.654785,56664500,0,0
9/30/2014,2322.654785,2331.53683,2260.48047,2322.654785,120284000,0,0
10/1/2014,2313.772217,2411.47469,2313.772217,2313.772217,55827500,0,0
10/2/2014,2202.746338,2291.566755,2193.864296,2202.746338,151528500,0,0
10/3/2014,2153.895264,2229.392623,2145.013221,2153.895264,69873000,0,0
10/6/2014,2184.983154,2198.306222,2140.572928,2184.983154,36362500,0,0
10/7/2014,2216.069824,2229.392889,2171.659607,2216.069824,64333500,0,0
10/8/2014,2220.510498,2238.274582,2171.659267,2220.510498,69397500,0,0
10/9/2014,2264.920898,2287.126005,2229.392727,2264.920898,80639000,0,0
10/10/2014,2273.802979,2300.449107,2238.274807,2273.802979,76848000,0,0
10/13/2014,2238.274902,2273.803075,2238.274902,2238.274902,54695000,0,0
10/14/2014,2242.715576,2264.920681,2220.510471,2242.715576,43902500,0,0
10/15/2014,2251.598389,2282.685546,2242.716344,2251.598389,42555500,0,0
10/16/2014,2238.274902,2264.921032,2238.274902,2238.274902,46722000,0,0
10/17/2014,2233.833496,2282.684726,2220.510433,2233.833496,77883000,0,0
10/20/2014,2242.715576,2278.243744,2242.715576,2242.715576,47758000,0,0
10/21/2014,2264.920898,2278.243963,2242.715792,2264.920898,51469500,0,0
10/22/2014,2313.772217,2322.65426,2269.362002,2313.772217,70014000,0,0
10/23/2014,2358.182373,2362.623394,2318.21318,2358.182373,89350000,0,0
10/24/2014,2367.063965,2411.474171,2327.09478,2367.063965,56123500,0,0
10/27/2014,2340.418213,2389.269447,2340.418213,2340.418213,40672000,0,0
10/28/2014,2367.063965,2380.387027,2349.299883,2367.063965,25416000,0,0
10/29/2014,2375.946289,2380.38731,2353.741184,2375.946289,48666500,0,0
10/30/2014,2309.331299,2344.859473,2304.890277,2309.331299,65087000,0,0
10/31/2014,2318.213135,2349.300284,2278.243943,2318.213135,86931000,0,0
11/3/2014,2322.654785,2335.977853,2300.449672,2322.654785,45283500,0,0
11/4/2014,2313.772217,2318.213238,2296.008131,2313.772217,47220500,0,0
11/5/2014,2327.095459,2331.536481,2313.772393,2327.095459,35484000,0,0
11/6/2014,2304.890137,2327.095244,2300.449115,2304.890137,51025500,0,0
11/7/2014,2256.038818,2309.331074,2238.274733,2256.038818,72696000,0,0
11/10/2014,2229.392578,2256.038705,2220.510536,2229.392578,49966500,0,0
11/11/2014,2278.244385,2296.008474,2238.275185,2278.244385,63908500,0,0
11/12/2014,2287.125977,2300.449041,2251.597806,2287.125977,45788000,0,0
11/13/2014,2287.125977,2300.449041,2260.479849,2287.125977,35376500,0,0
11/14/2014,2296.008301,2309.331366,2278.244213,2296.008301,58056000,0,0
11/17/2014,2296.00816,2318.213268,2291.567139,2291.567139,39718000,0,0
11/18/2014,2327.095459,2335.977503,2304.89035,2327.095459,68719500,0,0
11/19/2014,2371.505371,2380.387414,2340.418222,2371.505371,146475500,0,0
11/20/2014,2353.741699,2371.505788,2349.300677,2353.741699,71286000,0,0
11/21/2014,2367.063965,2380.387027,2335.976821,2367.063965,52218500,0,0
11/24/2014,2358.182373,2402.592587,2349.30033,2358.182373,77269000,0,0
11/25/2014,2353.741699,2367.064765,2353.741699,2353.741699,83678500,0,0
11/26/2014,2349.300537,2367.064624,2349.300537,2349.300537,30011000,0,0
11/27/2014,2327.095459,2367.064656,2318.213415,2327.095459,76328500,0,0
11/28/2014,2327.095459,2340.418525,2313.772393,2327.095459,40601500,0,0
12/1/2014,2344.859898,2344.859898,2318.213763,2322.654785,66768000,0,0
12/2/2014,2322.654751,2362.623953,2322.654751,2344.859863,87585500,0,0
12/3/2014,2349.300677,2371.505788,2327.095567,2353.741699,56958500,0,0
12/4/2014,2371.505788,2380.387832,2353.741699,2353.741699,52848000,0,0
12/5/2014,2371.572595,2393.861811,2367.114752,2380.488281,66586500,10,0
12/8/2014,2367.115234,2389.404455,2358.199546,2367.115234,37435500,0,0
12/9/2014,2371.573159,2389.404536,2344.826094,2362.657471,38254000,0,0
12/10/2014,2344.825693,2384.946284,2344.825693,2371.572754,32998000,0,0
12/11/2014,2371.573079,2384.946611,2358.199546,2367.115234,54459500,0,0
12/12/2014,2353.741782,2376.031004,2353.741782,2362.657471,50302000,0,0
12/15/2014,2318.078941,2335.910317,2295.78972,2326.994629,94633000,0,0
12/16/2014,2309.162917,2353.741352,2286.873699,2291.331543,70763000,0,0
12/17/2014,2318.078604,2326.994291,2291.331543,2291.331543,51464000,0,0
12/18/2014,2318.078449,2326.994135,2304.704919,2313.620605,52271000,0,0
12/19/2014,2344.825117,2362.656486,2335.909432,2349.282959,83389500,0,0
12/22/2014,2362.657548,2362.657548,2331.452637,2331.452637,33301000,0,0
12/23/2014,2353.741616,2353.741616,2340.368084,2344.825928,21132000,0,0
12/24/2014,2362.657142,2367.114986,2349.283611,2353.741455,19135500,0,0
12/29/2014,2344.825928,2362.657304,2340.368084,2344.825928,24315000,0,0
12/30/2014,2331.452233,2353.741451,2331.452233,2340.36792,32338500,0,0
1/2/2015,2367.114906,2367.114906,2344.825688,2358.199219,29302500,0,0
1/5/2015,2344.825768,2353.741455,2340.367924,2353.741455,25434500,0,0
1/6/2015,2318.078539,2353.741285,2318.078539,2335.909912,48681500,0,0
1/7/2015,2326.994389,2353.741451,2326.994389,2340.36792,40334000,0,0
1/8/2015,2340.367664,2344.825508,2313.620605,2313.620605,54457000,0,0
1/9/2015,2322.536698,2331.452386,2304.705322,2304.705322,108957500,0,0
1/12/2015,2304.705083,2318.078613,2282.415865,2318.078613,81651000,0,0
1/13/2015,2326.9943,2326.9943,2313.62077,2318.078613,36024000,0,0
1/14/2015,2322.536698,2322.536698,2304.705322,2304.705322,29728000,0,0
1/15/2015,2309.162842,2326.994215,2309.162842,2309.162842,27580500,0,0
1/16/2015,2322.536372,2322.536372,2309.162842,2309.162842,46354500,0,0
1/19/2015,2313.62077,2322.536457,2313.62077,2318.078613,26134500,0,0
1/20/2015,2313.620204,2326.993731,2304.704519,2322.535889,36285500,0,0
1/21/2015,2326.994792,2353.741859,2322.536948,2331.452637,73258000,0,0
1/22/2015,2326.994393,2358.199299,2326.994393,2353.741455,58654000,0,0
1/23/2015,2358.199386,2389.404293,2358.199386,2376.030762,121011000,0,0
1/26/2015,2376.030836,2389.404367,2322.536708,2344.825928,103089000,0,0
1/27/2015,2344.825768,2358.199299,2340.367924,2353.741455,49988500,0,0
1/28/2015,2349.283858,2376.030923,2344.826014,2367.115234,48230000,0,0
1/29/2015,2362.65723,2376.030762,2353.741543,2376.030762,41599500,0,0
1/30/2015,2389.403888,2393.861731,2376.030359,2384.946045,94142500,0,0
2/2/2015,2380.488281,2384.946124,2362.656908,2380.488281,38816500,0,0
2/3/2015,2384.946377,2407.235596,2380.488534,2407.235596,67046500,0,0
2/4/2015,2411.693144,2496.392164,2402.777457,2478.560791,136306000,0,0
2/5/2015,2478.560941,2483.018784,2384.946229,2442.898193,83923500,0,0
2/6/2015,2456.271724,2460.729567,2433.982507,2442.898193,54060500,0,0
2/9/2015,2407.236089,2478.561603,2407.236089,2460.730225,68609000,0,0
2/10/2015,2474.103675,2478.56152,2433.983075,2451.814453,50540500,0,0
2/11/2015,2456.27198,2483.019043,2442.898448,2483.019043,46471500,0,0
2/12/2015,2483.018634,2487.476477,2469.645105,2478.560791,58455500,0,0
2/13/2015,2496.392742,2540.971184,2491.934898,2500.850586,90653500,0,0
2/16/2015,2505.308021,2527.597238,2496.392334,2496.392334,30501000,0,0
2/17/2015,2496.392582,2518.681801,2496.392582,2509.766113,47945000,0,0
2/18/2015,2532.055333,2594.465147,2496.392582,2509.766113,57782000,0,0
2/20/2015,2549.886293,2554.344136,2505.307861,2505.307861,25162000,0,0
2/23/2015,2509.766274,2536.513339,2491.934898,2500.850586,55871500,0,0
2/24/2015,2505.307861,2509.765704,2483.018645,2505.307861,46482000,0,0
2/25/2015,2496.392744,2527.597654,2496.392744,2514.224121,39573000,0,0
2/26/2015,2491.934738,2527.597489,2491.934738,2509.766113,63400500,0,0
2/27/2015,2496.392744,2523.139809,2496.392744,2514.224121,91257500,0,0
3/2/2015,2523.139895,2549.886961,2514.224206,2536.513428,105783500,0,0
3/3/2015,2558.80233,2598.922924,2554.344486,2567.718018,100166000,0,0
3/4/2015,2585.549312,2598.922843,2563.260094,2572.175781,61321500,0,0
3/5/2015,2585.549072,2612.296132,2581.091229,2585.549072,63347500,0,0
3/6/2015,2585.548999,2616.7539,2585.548999,2603.380371,84722000,0,0
3/9/2015,2567.717609,2581.091138,2514.223492,2563.259766,75837500,0,0
3/10/2015,2567.717938,2590.007156,2540.970876,2572.175781,56405500,0,0
3/11/2015,2540.970867,2563.260085,2536.513024,2545.428711,86270500,0,0
3/12/2015,2536.512775,2545.428461,2523.139245,2532.054932,57496500,0,0
3/13/2015,2532.055498,2545.42903,2505.308433,2514.224121,79901500,0,0
3/16/2015,2500.850187,2554.344309,2500.850187,2523.139404,60353500,0,0
3/17/2015,2545.42903,2549.886875,2514.224121,2514.224121,50729500,0,0
3/18/2015,2514.224206,2540.971272,2514.224206,2536.513428,52346500,0,0
3/19/2015,2549.886635,2558.802322,2527.597416,2540.970947,58573500,0,0
3/20/2015,2527.59742,2581.091545,2527.59742,2554.344482,104343000,0,0
3/23/2015,2567.717615,2594.464673,2567.717615,2576.633301,44297500,0,0
3/24/2015,2594.465088,2616.754307,2585.5494,2594.465088,64996000,0,0
3/25/2015,2594.465335,2630.128088,2585.549646,2607.838867,36811000,0,0
3/26/2015,2585.548749,2625.669333,2581.090906,2590.006592,71972500,0,0
3/27/2015,2581.091144,2590.00683,2563.259772,2576.633301,69993000,0,0
3/30/2015,2576.633386,2612.296132,2576.633386,2585.549072,50985500,0,0
3/31/2015,2639.043377,2643.501221,2616.754159,2643.501221,85598000,0,0
4/1/2015,2652.416908,2661.332595,2634.585534,2643.501221,42093500,0,0
4/2/2015,2661.332675,2661.332675,2625.669926,2639.043457,42424000,0,0
4/6/2015,2639.043239,2754.947165,2634.585396,2705.910889,71232500,0,0
4/7/2015,2759.405346,2781.694566,2723.742596,2728.200439,58844000,0,0
4/8/2015,2688.079505,2701.453035,2656.874602,2679.163818,86916000,0,0
4/9/2015,2688.07959,2710.368807,2665.790373,2688.07959,68708000,0,0
4/10/2015,2710.368888,2714.826731,2665.790452,2683.621826,56706000,0,0
4/13/2015,2679.163818,2688.079505,2670.248132,2679.163818,41635500,0,0
4/14/2015,2674.706215,2696.995433,2661.332684,2665.790527,80112500,0,0
4/15/2015,2656.8745,2665.790186,2612.296069,2630.127441,108377000,0,0
4/16/2015,2639.043624,2661.332844,2616.754404,2656.875,93601500,0,0
4/17/2015,2674.465162,2674.465162,2647.541016,2647.541016,129331500,19.6,0
4/20/2015,2638.566406,2674.465269,2625.104333,2638.566406,57051500,0,0
4/21/2015,2643.053826,2692.414764,2638.566469,2674.465332,101934500,0,0
4/22/2015,2683.439856,2683.439856,2661.003068,2669.977783,80424500,0,0
4/23/2015,2683.440048,2692.414764,2669.977974,2674.465332,45916500,0,0
4/24/2015,2674.465332,2692.414764,2665.490616,2674.465332,51549000,0,0
4/27/2015,2656.515419,2665.490133,2517.407348,2548.818848,214693500,0,0
4/28/2015,2530.869735,2548.819166,2494.970873,2521.89502,145994000,0,0
4/29/2015,2512.920754,2512.920754,2369.325282,2423.173584,289103500,0,0
4/30/2015,2387.273805,2459.071514,2315.476097,2418.685303,201869500,0,0
5/4/2015,2418.686229,2485.996607,2414.198871,2463.559814,87705000,0,0
5/5/2015,2468.046663,2499.458166,2454.584591,2485.996094,90141500,0,0
5/6/2015,2468.046492,2472.533849,2436.634991,2459.071777,150119000,0,0
5/7/2015,2441.122348,2472.533849,2436.634991,2459.071777,55087000,0,0
5/8/2015,2468.046578,2490.483365,2454.584506,2472.533936,56698000,0,0
5/11/2015,2477.021206,2481.508564,2445.609706,2459.071777,67537000,0,0
5/12/2015,2445.61038,2481.509248,2441.123022,2463.559814,54424500,0,0
5/13/2015,2450.097739,2477.02189,2450.097739,2463.559814,68930000,0,0
5/15/2015,2463.559013,2472.533727,2405.223371,2427.660156,102469000,0,0
5/18/2015,2441.122559,2445.609916,2427.660486,2441.122559,43827000,0,0
5/19/2015,2445.610542,2485.996771,2432.148465,2450.0979,52107000,0,0
5/20/2015,2472.533726,2517.407297,2459.071655,2490.483154,58482500,0,0
5/21/2015,2503.945673,2580.230756,2494.970957,2535.357178,63650000,0,0
5/22/2015,2557.793977,2602.667555,2530.86983,2575.743408,63902500,0,0
5/25/2015,2575.743025,2580.230382,2557.793596,2566.768311,39425000,0,0
5/26/2015,2548.819261,2602.667555,2539.844545,2575.743408,117738500,0,0
5/27/2015,2575.743622,2584.718339,2557.794189,2557.794189,79384000,0,0
5/28/2015,2530.869767,2557.793913,2521.895051,2539.844482,36940000,0,0
5/29/2015,2553.306609,2566.768683,2526.382462,2535.357178,111287500,0,0
6/1/2015,2512.920389,2535.357178,2503.945673,2535.357178,24317000,0,0
6/3/2015,2512.920281,2517.407639,2418.68577,2441.122559,159175000,0,0
6/4/2015,2423.172834,2468.046405,2423.172834,2445.609619,58319500,0,0
6/5/2015,2414.19903,2459.072618,2414.19903,2450.0979,48272000,0,0
6/8/2015,2423.173181,2441.122612,2405.22375,2436.635254,86888000,0,0
6/9/2015,2405.223846,2427.660635,2342.400835,2387.274414,131941500,0,0
6/10/2015,2387.274117,2441.122406,2342.400544,2391.761475,82218000,0,0
6/11/2015,2405.223494,2418.685566,2360.349921,2396.248779,64210500,0,0
6/12/2015,2364.837973,2387.274766,2355.863256,2378.300049,77427500,0,0
6/15/2015,2387.274414,2391.761772,2373.81234,2387.274414,44849000,0,0
6/16/2015,2382.786708,2418.685566,2360.349921,2396.248779,67394000,0,0
6/17/2015,2423.173588,2481.509248,2414.198871,2463.559814,69230000,0,0
6/18/2015,2459.07169,2459.07169,2423.172834,2445.609619,29546500,0,0
6/19/2015,2445.609706,2481.508564,2445.609706,2459.071777,70895500,0,0
6/22/2015,2459.072456,2477.02189,2450.097739,2463.559814,36878000,0,0
6/23/2015,2463.559677,2468.047036,2454.584961,2454.584961,41165500,0,0
6/24/2015,2450.096976,2472.533762,2445.609619,2445.609619,58809500,0,0
6/25/2015,2445.609443,2459.071514,2396.248519,2418.685303,82101000,0,0
6/26/2015,2414.198518,2468.046812,2387.274371,2432.147949,65003500,0,0
6/29/2015,2405.22415,2432.148301,2391.762075,2423.173584,50187000,0,0
6/30/2015,2445.610376,2468.047169,2423.173584,2423.173584,69145000,0,0
7/1/2015,2441.123018,2450.097735,2423.173584,2423.173584,35987500,0,0
7/2/2015,2418.68577,2463.559347,2396.248982,2441.122559,54548500,0,0
7/3/2015,2423.172834,2450.096976,2423.172834,2445.609619,22845500,0,0
7/6/2015,2436.635201,2450.097274,2423.173128,2441.122559,45003000,0,0
7/7/2015,2427.660854,2445.610287,2369.325195,2369.325195,64968500,0,0
7/8/2015,2405.223547,2414.198261,2351.375258,2391.761475,74970000,0,0
7/9/2015,2360.350614,2378.300049,2342.40118,2378.300049,58611000,0,0
7/10/2015,2378.299698,2405.223846,2378.299698,2387.274414,42836500,0,0
7/13/2015,2387.274716,2432.148301,2387.274716,2423.173584,53040500,0,0
7/14/2015,2432.147843,2450.097274,2423.173128,2441.122559,41833500,0,0
7/15/2015,2418.686225,2423.173584,2405.22415,2423.173584,61445000,0,0
7/22/2015,2436.635307,2436.635307,2382.787013,2432.147949,89975500,0,0
